Ostorhinchus ishigakiensis,Animalia;Chordata;Teleostei;Kurtiformes;Apogonidae;Ostorhinchus;ishigakiensis,
Ostorhinchus kiensis,Animalia;Chordata;Teleostei;Kurtiformes;Apogonidae;Ostorhinchus;kiensis,
Jaydia lineata,Animalia;Chordata;Teleostei;Kurtiformes;Apogonidae;Jaydia;lineata,
Apogonichthyoides melas,Animalia;Chordata;Teleostei;Kurtiformes;Apogonidae;Apogonichthyoides;melas,
Apogonichthyoides niger,Animalia;Chordata;Teleostei;Kurtiformes;Apogonidae;Apogonichthyoides;niger,
Ostorhinchus nigrofasciatus,Animalia;Chordata;Teleostei;Kurtiformes;Apogonidae;Ostorhinchus;nigrofasciatus,
Apogon notatus,Animalia;Chordata;Teleostei;Kurtiformes;Apogonidae;Apogon;notatus,
Ostorhinchus novemfasciatus,Animalia;Chordata;Teleostei;Kurtiformes;Apogonidae;Ostorhinchus;novemfasciatus,
Ostorhinchus properuptus,Animalia;Chordata;Teleostei;Kurtiformes;Apogonidae;Ostorhinchus;properuptus,
Ostorhinchus quadrifasciatus,Animalia;Chordata;Teleostei;Kurtiformes;Apogonidae;Ostorhinchus;quadrifasciatus,
Ostorhinchus sangiensis,Animalia;Chordata;Teleostei;Kurtiformes;Apogonidae;Ostorhinchus;sangiensis,
Nectamia savayensis,Animalia;Chordata;Teleostei;Kurtiformes;Apogonidae;Nectamia;savayensis,
Ostorhinchus selas,Animalia;Chordata;Teleostei;Kurtiformes;Apogonidae;Ostorhinchus;selas,
Apogon semilineatus,Animalia;Chordata;Teleostei;Kurtiformes;Apogonidae;Apogon;semilineatus,
Apogon sp. 1 'barred',Animalia;Chordata;Teleostei;Kurtiformes;Apogonidae;Apogon,
Ostorhinchus taeniophorus,Animalia;Chordata;Teleostei;Kurtiformes;Apogonidae;Ostorhinchus;taeniophorus,
Ostorhinchus ventrifasciatus,Animalia;Chordata;Teleostei;Kurtiformes;Apogonidae;Ostorhinchus;ventrifasciatus,
Girella punctata,Animalia;Chordata;Teleostei;Centrarchiformes;Girellidae;Girella;punctata,
Girella leonina,Animalia;Chordata;Teleostei;Centrarchiformes;Girellidae;Girella;leonina,
Girella mezina,Animalia;Chordata;Teleostei;Centrarchiformes;Girellidae;Girella;mezina,
Tinca tinca,Animalia;Chordata;Teleostei;Cypriniformes;Tincidae;Tinca;tinca,
Gnathopogon elongatus,Animalia;Chordata;Teleostei;Cypriniformes;Gobionidae;Gnathopogon;elongatus,
Aphyocypris chinensis,Animalia;Chordata;Teleostei;Cypriniformes;Xenocyprididae;Aphyocypris;chinensis,
Tribolodon nakamurai,Animalia;Chordata;Teleostei;Cypriniformes;Leuciscidae;Tribolodon;nakamurai,
Opsariichthys uncirostris,Animalia;Chordata;Teleostei;Cypriniformes;Xenocyprididae;Opsariichthys;uncirostris,
Nipponocypris sieboldii,Animalia;Chordata;Teleostei;Cypriniformes;Xenocyprididae;Nipponocypris;sieboldii,
Myxocyprinus asiaticus,Animalia;Chordata;Teleostei;Cypriniformes;Catostomidae;Myxocyprinus;asiaticus,
Tonlesapia tsukawakii,Animalia;Chordata;Teleostei;Callionymiformes;Callionymidae;Tonlesapia;tsukawakii,
Oncorhynchus masou,Animalia;Chordata;Teleostei;Salmoniformes;Salmonidae;Oncorhynchus;masou,
Barbus barbus,Animalia;Chordata;Teleostei;Cypriniformes;Cyprinidae;Barbus;barbus,
Barbonymus gonionotus,Animalia;Chordata;Teleostei;Cypriniformes;Cyprinidae;Barbonymus;gonionotus,
Labeo batesii,Animalia;Chordata;Teleostei;Cypriniformes;Cyprinidae;Labeo;batesii,
Labeo senegalensis,Animalia;Chordata;Teleostei;Cypriniformes;Cyprinidae;Labeo;senegalensis,
Pethia ticto,Animalia;Chordata;Teleostei;Cypriniformes;Cyprinidae;Pethia;ticto,
Alburnus alburnus,Animalia;Chordata;Teleostei;Cypriniformes;Leuciscidae;Alburnus;alburnus,
Esomus metallicus,Animalia;Chordata;Teleostei;Cypriniformes;Danionidae;Esomus;metallicus,
Gymnocypris przewalskii,Animalia;Chordata;Teleostei;Cypriniformes;Cyprinidae;Gymnocypris;przewalskii,
Gobio gobio,Animalia;Chordata;Teleostei;Cypriniformes;Gobionidae;Gobio;gobio,
Pelecus cultratus,Animalia;Chordata;Teleostei;Cypriniformes;Leuciscidae;Pelecus;cultratus,
Pungtungia herzi,Animalia;Chordata;Teleostei;Cypriniformes;Gobionidae;Pungtungia;herzi,
Pseudorasbora pumila,Animalia;Chordata;Teleostei;Cypriniformes;Gobionidae;Pseudorasbora;pumila,
Enteromius trimaculatus,Animalia;Chordata;Teleostei;Cypriniformes;Cyprinidae;Enteromius;trimaculatus,
Ischikauia steenackeri,Animalia;Chordata;Teleostei;Cypriniformes;Xenocyprididae;Ischikauia;steenackeri,
Acheilognathus typus,Animalia;Chordata;Teleostei;Cypriniformes;Acheilognathidae;Acheilognathus;typus,
Cottus sp. OGA-1,Animalia;Chordata;Teleostei;Perciformes/Cottoidei;Cottidae;Cottus,
Scomber colias,Animalia;Chordata;Teleostei;Scombriformes;Scombridae;Scomber;colias,
Acantopsis choirorhynchos,Animalia;Chordata;Teleostei;Cypriniformes;Cobitidae;Acantopsis;choirorhynchos,
Barbatula toni,Animalia;Chordata;Teleostei;Cypriniformes;Nemacheilidae;Barbatula;toni,
Chromobotia macracanthus,Animalia;Chordata;Teleostei;Cypriniformes;Botiidae;Chromobotia;macracanthus,
Gyrinocheilus aymonieri,Animalia;Chordata;Teleostei;Cypriniformes;Gyrinocheilidae;Gyrinocheilus;aymonieri,
Pseudohomaloptera leonardi,Animalia;Chordata;Teleostei;Cypriniformes;Balitoridae;Pseudohomaloptera;leonardi,
Minytrema melanops,Animalia;Chordata;Teleostei;Cypriniformes;Catostomidae;Minytrema;melanops,
Moxostoma poecilurum,Animalia;Chordata;Teleostei;Cypriniformes;Catostomidae;Moxostoma;poecilurum,
Pangio anguillaris,Animalia;Chordata;Teleostei;Cypriniformes;Cobitidae;Pangio;anguillaris,
Hypentelium nigricans,Animalia;Chordata;Teleostei;Cypriniformes;Catostomidae;Hypentelium;nigricans,
Leptobotia mantschurica,Animalia;Chordata;Teleostei;Cypriniformes;Botiidae;Leptobotia;mantschurica,
Misgurnus nikolskyi,Animalia;Chordata;Teleostei;Cypriniformes;Cobitidae;Misgurnus;nikolskyi,
Schistura balteata,Animalia;Chordata;Teleostei;Cypriniformes;Nemacheilidae;Schistura;balteata,
Vaillantella maassi,Animalia;Chordata;Teleostei;Cypriniformes;Vaillantellidae;Vaillantella;maassi,
Biwia zezera,Animalia;Chordata;Teleostei;Cypriniformes;Gobionidae;Biwia;zezera,
Latimeria chalumnae,Animalia;Chordata;Coelacanthi;Coelacanthiformes;Latimeriidae;Latimeria;chalumnae,
Solenostomus cyanopterus,Animalia;Chordata;Teleostei;Syngnathiformes;Solenostomidae;Solenostomus;cyanopterus,
Stylephorus chordatus,Animalia;Chordata;Teleostei;Stylephoriformes;Stylephoridae;Stylephorus;chordatus,
Lophiodes caulinaris,Animalia;Chordata;Teleostei;Lophiiformes;Lophiidae;Lophiodes;caulinaris,
Sladenia gardineri,Animalia;Chordata;Teleostei;Lophiiformes;Lophiidae;Sladenia;gardineri,
Antennarius striatus,Animalia;Chordata;Teleostei;Lophiiformes;Antennariidae;Antennarius;striatus,
Histrio histrio,Animalia;Chordata;Teleostei;Lophiiformes;Antennariidae;Histrio;histrio,
Antennatus coccineus,Animalia;Chordata;Teleostei;Lophiiformes;Antennariidae;Antennatus;coccineus,
Tetrabrachium ocellatum,Animalia;Chordata;Teleostei;Lophiiformes;Tetrabrachiidae;Tetrabrachium;ocellatum,
Brachionichthys hirsutus,Animalia;Chordata;Teleostei;Lophiiformes;Brachionichthyidae;Brachionichthys;hirsutus,
Chaunax pictus,Animalia;Chordata;Teleostei;Lophiiformes;Chaunacidae;Chaunax;pictus,
Coelophrys brevicaudata,Animalia;Chordata;Teleostei;Lophiiformes;Ogcocephalidae;Coelophrys;brevicaudata,
Zalieutes elater,Animalia;Chordata;Teleostei;Lophiiformes;Ogcocephalidae;Zalieutes;elater,
Caulophryne pelagica,Animalia;Chordata;Teleostei;Lophiiformes;Caulophrynidae;Caulophryne;pelagica,
Neoceratias spinifer,Animalia;Chordata;Teleostei;Lophiiformes;Neoceratiidae;Neoceratias;spinifer,
Melanocetus johnsonii,Animalia;Chordata;Teleostei;Lophiiformes;Melanocetidae;Melanocetus;johnsonii,
Himantolophus albinares,Animalia;Chordata;Teleostei;Lophiiformes;Himantolophidae;Himantolophus;albinares,
Himantolophus groenlandicus,Animalia;Chordata;Teleostei;Lophiiformes;Himantolophidae;Himantolophus;groenlandicus,
Bufoceratias thele,Animalia;Chordata;Teleostei;Lophiiformes;Diceratiidae;Bufoceratias;thele,
Diceratias pileatus,Animalia;Chordata;Teleostei;Lophiiformes;Diceratiidae;Diceratias;pileatus,
Oneirodes thompsoni,Animalia;Chordata;Teleostei;Lophiiformes;Oneirodidae;Oneirodes;thompsoni,
Puck pinnata,Animalia;Chordata;Teleostei;Lophiiformes;Oneirodidae;Puck;pinnata,
Chaenophryne melanorhabdus,Animalia;Chordata;Teleostei;Lophiiformes;Oneirodidae;Chaenophryne;melanorhabdus,
Bertella idiomorpha,Animalia;Chordata;Teleostei;Lophiiformes;Oneirodidae;Bertella;idiomorpha,
Thaumatichthys pagidostomus,Animalia;Chordata;Teleostei;Lophiiformes;Thaumatichthyidae;Thaumatichthys;pagidostomus,
Lasiognathus sp. NMMBP 9030,Animalia;Chordata;Teleostei;Lophiiformes;Thaumatichthyidae;Lasiognathus,
Centrophryne spinulosa,Animalia;Chordata;Teleostei;Lophiiformes;Centrophrynidae;Centrophryne;spinulosa,
Cryptopsaras couesii,Animalia;Chordata;Teleostei;Lophiiformes;Ceratiidae;Cryptopsaras;couesii,
Ceratias uranoscopus,Animalia;Chordata;Teleostei;Lophiiformes;Ceratiidae;Ceratias;uranoscopus,
Gigantactis vanhoeffeni,Animalia;Chordata;Teleostei;Lophiiformes;Gigantactinidae;Gigantactis;vanhoeffeni,
Rhynchactis macrothrix,Animalia;Chordata;Teleostei;Lophiiformes;Gigantactinidae;Rhynchactis;macrothrix,
Linophryne bicornis,Animalia;Chordata;Teleostei;Lophiiformes;Linophrynidae;Linophryne;bicornis,
Acentrophryne dolichonema,Animalia;Chordata;Teleostei;Lophiiformes;Linophrynidae;Acentrophryne;dolichonema,
Haplophryne mollis,Animalia;Chordata;Teleostei;Lophiiformes;Linophrynidae;Haplophryne;mollis,
Pagellus bogaraveo,Animalia;Chordata;Teleostei;Eupercaria/misc;Sparidae;Pagellus;bogaraveo,
Pomatomus saltatrix,Animalia;Chordata;Teleostei;Scombriformes;Pomatomidae;Pomatomus;saltatrix,
Echeneis naucrates,Animalia;Chordata;Teleostei;Carangiformes;Echeneidae;Echeneis;naucrates,
Rachycentron canadum,Animalia;Chordata;Teleostei;Carangiformes;Rachycentridae;Rachycentron;canadum,
Coryphaena equiselis,Animalia;Chordata;Teleostei;Carangiformes;Coryphaenidae;Coryphaena;equiselis,
Coryphaena hippurus,Animalia;Chordata;Teleostei;Carangiformes;Coryphaenidae;Coryphaena;hippurus,
Mene maculata,Animalia;Chordata;Teleostei;Carangaria/misc;Menidae;Mene;maculata,
Gazza minuta,Animalia;Chordata;Teleostei;Acanthuriformes;Leiognathidae;Gazza;minuta,
Nuchequula nuchalis,Animalia;Chordata;Teleostei;Acanthuriformes;Leiognathidae;Nuchequula;nuchalis,
Lobotes surinamensis,Animalia;Chordata;Teleostei;Acanthuriformes;Lobotidae;Lobotes;surinamensis,
Gerres oyena,Animalia;Chordata;Teleostei;Eupercaria/misc;Gerreidae;Gerres;oyena,
Diagramma picta,Animalia;Chordata;Teleostei;Eupercaria/misc;Haemulidae;Diagramma;picta,
Spicara maena,Animalia;Chordata;Teleostei;Eupercaria/misc;Sparidae;Spicara;maena,
Lethrinus obsoletus,Animalia;Chordata;Teleostei;Eupercaria/misc;Lethrinidae;Lethrinus;obsoletus,
Nemipterus bathybius,Animalia;Chordata;Teleostei;Eupercaria/misc;Nemipteridae;Nemipterus;bathybius,
Polydactylus plebeius,Animalia;Chordata;Teleostei;Carangaria/misc;Polynemidae;Polydactylus;plebeius,
Polynemus paradiseus,Animalia;Chordata;Teleostei;Carangaria/misc;Polynemidae;Polynemus;paradiseus,
Upeneus tragula,Animalia;Chordata;Teleostei;Mulliformes;Mullidae;Upeneus;tragula,
Upeneus japonicus,Animalia;Chordata;Teleostei;Mulliformes;Mullidae;Upeneus;japonicus,
Pempheris schwenkii,Animalia;Chordata;Teleostei;Acropomatiformes;Pempheridae;Pempheris;schwenkii,
Bathyclupea argentea,Animalia;Chordata;Teleostei;Perciformes;Gasterosteidae;Bathyclupea;argentea,
Hyporhamphus sajori,Animalia;Chordata;Teleostei;Beloniformes;Hemiramphidae;Hyporhamphus;sajori,
Menidia menidia,Animalia;Chordata;Teleostei;Atheriniformes;Atherinopsidae;Menidia;menidia,
Odontesthes sp. Odsp-001,Animalia;Chordata;Teleostei;Atheriniformes;Atherinopsidae;Odontesthes,
Aplocheilus panchax,Animalia;Chordata;Teleostei;Cyprinodontiformes;Aplocheilidae;Aplocheilus;panchax,
Iso hawaiiensis,Animalia;Chordata;Teleostei;Atheriniformes;Isonidae;Iso;hawaiiensis,
Ablennes hians,Animalia;Chordata;Teleostei;Beloniformes;Belonidae;Ablennes;hians,
Micropterus dolomieu,Animalia;Chordata;Teleostei;Centrarchiformes;Centrarchidae;Micropterus;dolomieu,
Culaea inconstans,Animalia;Chordata;Teleostei;Perciformes/Gasterosteoidei;Gasterosteidae;Culaea;inconstans,
Apeltes quadracus,Animalia;Chordata;Teleostei;Perciformes/Gasterosteoidei;Gasterosteidae;Apeltes;quadracus,
Aulichthys japonicus,Animalia;Chordata;Teleostei;Perciformes/Gasterosteoidei;Hypoptychidae;Aulichthys;japonicus,
Spinachia spinachia,Animalia;Chordata;Teleostei;Perciformes/Gasterosteoidei;Gasterosteidae;Spinachia;spinachia,
Gasterosteus wheatlandi,Animalia;Chordata;Teleostei;Perciformes/Gasterosteoidei;Gasterosteidae;Gasterosteus;wheatlandi,
Pungitius pungitius,Animalia;Chordata;Teleostei;Perciformes/Gasterosteoidei;Gasterosteidae;Pungitius;pungitius,
Sebastes nivosus,Animalia;Chordata;Teleostei;Perciformes/Scorpaenoidei;Sebastidae;Sebastes;nivosus,
Sebastes longispinis,Animalia;Chordata;Teleostei;Perciformes/Scorpaenoidei;Sebastidae;Sebastes;longispinis,
Sebastes koreanus,Animalia;Chordata;Teleostei;Perciformes/Scorpaenoidei;Sebastidae;Sebastes;koreanus,
Anguilla luzonensis,Animalia;Chordata;Teleostei;Anguilliformes;Anguillidae;Anguilla;luzonensis,
Xiphias gladius,Animalia;Chordata;Teleostei;Carangiformes;Xiphiidae;Xiphias;gladius,
Kajikia audax,Animalia;Chordata;Teleostei;Carangiformes;Istiophoridae;Kajikia;audax,
Tetrapturus angustirostris,Animalia;Chordata;Teleostei;Carangiformes;Istiophoridae;Tetrapturus;angustirostris,
Makaira mazara,Animalia;Chordata;Teleostei;Carangiformes;Istiophoridae;Makaira;mazara,
Istiompax indica,Animalia;Chordata;Teleostei;Carangiformes;Istiophoridae;Istiompax;indica,
Istiophorus platypterus,Animalia;Chordata;Teleostei;Carangiformes;Istiophoridae;Istiophorus;platypterus,
Parabotia curta,Animalia;Chordata;Teleostei;Cypriniformes;Botiidae;Parabotia;curta,
Rastrelliger kanagurta,Animalia;Chordata;Teleostei;Scombriformes;Scombridae;Rastrelliger;kanagurta,
Seriola quinqueradiata,Animalia;Chordata;Teleostei;Carangiformes;Carangidae;Seriola;quinqueradiata,
Seriola lalandi,Animalia;Chordata;Teleostei;Carangiformes;Carangidae;Seriola;lalandi,
Seriola dumerili,Animalia;Chordata;Teleostei;Carangiformes;Carangidae;Seriola;dumerili,
Seriola rivoliana,Animalia;Chordata;Teleostei;Carangiformes;Carangidae;Seriola;rivoliana,
Chlamydoselachus anguineus,Animalia;Chordata;Elasmobranchii;Hexanchiformes;Chlamydoselachidae;Chlamydoselachus;anguineus,
Heptranchias perlo,Animalia;Chordata;Elasmobranchii;Hexanchiformes;Hexanchidae;Heptranchias;perlo,
Notorynchus cepedianus,Animalia;Chordata;Elasmobranchii;Hexanchiformes;Hexanchidae;Notorynchus;cepedianus,
Hexanchus griseus,Animalia;Chordata;Elasmobranchii;Hexanchiformes;Hexanchidae;Hexanchus;griseus,
Hexanchus nakamurai,Animalia;Chordata;Elasmobranchii;Hexanchiformes;Hexanchidae;Hexanchus;nakamurai,
Somniosus pacificus,Animalia;Chordata;Elasmobranchii;Squaliformes;Somniosidae;Somniosus;pacificus,
Pseudotriakis microdon,Animalia;Chordata;Elasmobranchii;Carcharhiniformes;Pseudotriakidae;Pseudotriakis;microdon,
Lethenteron reissneri,Animalia;Chordata;Petromyzonti;Petromyzontiformes;Petromyzontidae;Lethenteron;reissneri,
Betta splendens,Animalia;Chordata;Teleostei;Anabantiformes;Osphronemidae;Betta;splendens,
Stiphodon alcedo,Animalia;Chordata;Teleostei;Gobiiformes;Gobiidae;Stiphodon;alcedo,
Megalobrama terminalis,Animalia;Chordata;Teleostei;Cypriniformes;Xenocyprididae;Megalobrama;terminalis,
Oreoleuciscus potanini,Animalia;Chordata;Teleostei;Cypriniformes;Leuciscidae;Oreoleuciscus;potanini,
Phoxinus oxycephalus,Animalia;Chordata;Teleostei;Cypriniformes;Leuciscidae;Phoxinus;oxycephalus,
Tribolodon brandtii,Animalia;Chordata;Teleostei;Cypriniformes;Leuciscidae;Tribolodon;brandtii,
Tribolodon hakonensis,Animalia;Chordata;Teleostei;Cypriniformes;Leuciscidae;Tribolodon;hakonensis,
Tribolodon sachalinensis,Animalia;Chordata;Teleostei;Cypriniformes;Leuciscidae;Tribolodon;sachalinensis,
Protomyctophum arcticum,Animalia;Chordata;Teleostei;Myctophiformes;Myctophidae;Protomyctophum;arcticum,
Acheilognathus longipinnis,Animalia;Chordata;Teleostei;Cypriniformes;Acheilognathidae;Acheilognathus;longipinnis,
Phoxinus phoxinus,Animalia;Chordata;Teleostei;Cypriniformes;Leuciscidae;Phoxinus;phoxinus,
Pristiophorus japonicus,Animalia;Chordata;Elasmobranchii;Pristiophoriformes;Pristiophoridae;Pristiophorus;japonicus,
Dissostichus eleginoides,Animalia;Chordata;Teleostei;Perciformes/Notothenioidei;Nototheniidae;Dissostichus;eleginoides,
Pseudopentaceros richardsoni,Animalia;Chordata;Teleostei;Acropomatiformes;Pentacerotidae;Pseudopentaceros;richardsoni,
Helicolenus avius,Animalia;Chordata;Teleostei;Perciformes/Scorpaenoidei;Sebastidae;Helicolenus;avius,
Schedophilus velaini,Animalia;Chordata;Teleostei;Scombriformes;Centrolophidae;Schedophilus;velaini,
Hyperoglyphe japonica,Animalia;Chordata;Teleostei;Scombriformes;Centrolophidae;Hyperoglyphe;japonica,
Hexagrammos octogrammus x Hexagrammos otakii,Animalia;Chordata;Teleostei;Perciformes/Cottoidei;Hexagrammidae;Hexagrammos,
Hexagrammos octogrammus x Hexagrammos agrammus,Animalia;Chordata;Teleostei;Perciformes/Cottoidei;Hexagrammidae;Hexagrammos,
Sebastes itinus,Animalia;Chordata;Teleostei;Perciformes/Scorpaenoidei;Sebastidae;Sebastes;itinus,
Cobitis lutheri,Animalia;Chordata;Teleostei;Cypriniformes;Cobitidae;Cobitis;lutheri,
Silurus soldatovi,Animalia;Chordata;Teleostei;Siluriformes;Siluridae;Silurus;soldatovi,
Hasemania nana,Animalia;Chordata;Teleostei;Characiformes;Characidae;Hasemania;nana,
Helostoma temminkii,Animalia;Chordata;Teleostei;Anabantiformes;Helostomatidae;Helostoma;temminckii,
Pethia conchonius,Animalia;Chordata;Teleostei;Cypriniformes;Cyprinidae;Pethia;conchonius,
Gymnapogon vanderbilti,Animalia;Chordata;Teleostei;Kurtiformes;Apogonidae;Gymnapogon;vanderbilti,
Pseudamia amblyuroptera,Animalia;Chordata;Teleostei;Kurtiformes;Apogonidae;Pseudamia;amblyuroptera,
Pseudamia gelatinosa,Animalia;Chordata;Teleostei;Kurtiformes;Apogonidae;Pseudamia;gelatinosa,
Pseudamia zonata,Animalia;Chordata;Teleostei;Kurtiformes;Apogonidae;Pseudamia;zonata,
Coranthus polyacanthus,Animalia;Chordata;Teleostei;Kurtiformes;Apogonidae,
Apogon atradorsatus,Animalia;Chordata;Teleostei;Kurtiformes;Apogonidae;Apogon;atradorsatus,
Apogon aurolineatus,Animalia;Chordata;Teleostei;Kurtiformes;Apogonidae;Apogon;aurolineatus,
Apogon campbelli,Animalia;Chordata;Teleostei;Kurtiformes;Apogonidae;Apogon;campbelli,
Apogon dovii,Animalia;Chordata;Teleostei;Kurtiformes;Apogonidae;Apogon;dovii,
Apogon guadalupensis,Animalia;Chordata;Teleostei;Kurtiformes;Apogonidae;Apogon;guadalupensis,
Apogon imberbis,Animalia;Chordata;Teleostei;Kurtiformes;Apogonidae;Apogon;imberbis,
Apogon maculatus,Animalia;Chordata;Teleostei;Kurtiformes;Apogonidae;Apogon;maculatus,
Apogon pacificus,Animalia;Chordata;Teleostei;Kurtiformes;Apogonidae;Apogon;pacificus,
Apogon phenax,Animalia;Chordata;Teleostei;Kurtiformes;Apogonidae;Apogon;phenax,
Apogon planifrons,Animalia;Chordata;Teleostei;Kurtiformes;Apogonidae;Apogon;planifrons,
Apogon pseudomaculatus,Animalia;Chordata;Teleostei;Kurtiformes;Apogonidae;Apogon;pseudomaculatus,
Apogon retrosella,Animalia;Chordata;Teleostei;Kurtiformes;Apogonidae;Apogon;retrosella,
Apogon talboti,Animalia;Chordata;Teleostei;Kurtiformes;Apogonidae;Apogon;talboti,
Apogon townsendi,Animalia;Chordata;Teleostei;Kurtiformes;Apogonidae;Apogon;townsendi,
Apogonichthys perdix,Animalia;Chordata;Teleostei;Kurtiformes;Apogonidae;Apogonichthys;perdix,
Archamia bleekeri,Animalia;Chordata;Teleostei;Kurtiformes;Apogonidae;Archamia;bleekeri,
Astrapogon puncticulatus,Animalia;Chordata;Teleostei;Kurtiformes;Apogonidae;Astrapogon;puncticulatus,
Brephamia parvula,NA;NA;NA;NA;NA;Brephamia;parvula,
Cercamia cladara,Animalia;Chordata;Teleostei;Kurtiformes;Apogonidae;Cercamia;cladara,
Cheilodipterus artus,Animalia;Chordata;Teleostei;Kurtiformes;Apogonidae;Cheilodipterus;artus,
Cheilodipterus intermedius,Animalia;Chordata;Teleostei;Kurtiformes;Apogonidae;Cheilodipterus;intermedius,
Cheilodipterus isostigmus,Animalia;Chordata;Teleostei;Kurtiformes;Apogonidae;Cheilodipterus;isostigmus,
Cheilodipterus macrodon,Animalia;Chordata;Teleostei;Kurtiformes;Apogonidae;Cheilodipterus;macrodon,
Cheilodipterus quinquelineatus,Animalia;Chordata;Teleostei;Kurtiformes;Apogonidae;Cheilodipterus;quinquelineatus,
Fibramia lateralis,Animalia;Chordata;Teleostei;Kurtiformes;Apogonidae;Fibramia;lateralis,
Foa leisi,Animalia;Chordata;Teleostei;Kurtiformes;Apogonidae;Foa;leisi,
Fowleria aurita,Animalia;Chordata;Teleostei;Kurtiformes;Apogonidae;Fowleria;aurita,
Fowleria sp. USNM334735,Animalia;Chordata;Teleostei;Kurtiformes;Apogonidae;Fowleria,
Fowleria vaiulae,Animalia;Chordata;Teleostei;Kurtiformes;Apogonidae;Fowleria;vaiulae,
Glossamia aprion,Animalia;Chordata;Teleostei;Kurtiformes;Apogonidae;Glossamia;aprion,
Lachneratus phasmaticus,Animalia;Chordata;Teleostei;Kurtiformes;Apogonidae;Lachneratus;phasmaticus,
Ostorhinchus dispar,Animalia;Chordata;Teleostei;Kurtiformes;Apogonidae;Ostorhinchus;dispar,
Ostorhinchus fasciatus,Animalia;Chordata;Teleostei;Kurtiformes;Apogonidae;Ostorhinchus;fasciatus,
Ostorhinchus flagelliferus,Animalia;Chordata;Teleostei;Kurtiformes;Apogonidae;Ostorhinchus;flagelliferus,
Ostorhinchus fukuii,Animalia;Chordata;Teleostei;Kurtiformes;Apogonidae;Ostorhinchus;fukuii,
Ostorhinchus gularis,Animalia;Chordata;Teleostei;Kurtiformes;Apogonidae;Ostorhinchus;gularis,
Ostorhinchus hoevenii,Animalia;Chordata;Teleostei;Kurtiformes;Apogonidae;Ostorhinchus;hoevenii,
Ostorhinchus holotaenia,Animalia;Chordata;Teleostei;Kurtiformes;Apogonidae;Ostorhinchus;holotaenia,
